LOV4IoTDumpId,LOV4IoTTableId,ScholarAuthorId,ScholarPaperId,VocabularyIRI,Filename,Domain,Devices,Tags
CityPulse,"CityPulse, Kolozali, Bermudez, Ganz, Barnaghi, Elsaleh, Presser et al.",1xzZr9wAAAAJ,KxtntwgDAa4C,http://purl.oclc.org/NET/UNIS/sao/sao,saov06.ttl,internet of things;smart city;transportation,speed sensor;vehicle count sensor
CityPulseQuality,"CityPulse, Kolozali, Bermudez, Ganz, Barnaghi, Elsaleh, Presser et al.",1xzZr9wAAAAJ,KxtntwgDAa4C,http://purl.oclc.org/NET/UASO/qoi,QualityOntology.rdf,internet of things;smart city,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://w3id.org/semiot/ontologies/semiot,SemIoT/semiot.ttl,,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://purl.org/NET/ssnext/communication,SemIoT/ssncom.owl,sensor,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://w3id.org/semiot/ontologies/proto,SemIoT/proto.owl,prototype,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://purl.org/NET/ssnext/machinetools,SemIoT/machinetools.owl,product,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://www.w3id.org/semiot/ontologies/hydra/pubsub,SemIoT/hydra-pubsub.ttl,service,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://w3id.org/semiot/ontologies/hydra/filter,SemIoT/hydra-filter.ttl,,
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://purl.org/NET/ssnext/heatmeters,SemIoT/heatmeters.owl,sensor,heat meter
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://purl.org/NET/ssnext/electricmeters,SemIoT/electricmeters.owl,energy,electric meter
Kolchin2015,Kolchin et al.,42uM92QAAAAJ,_Qo2XoVZTnwC,http://purl.org/NET/ssnext/climate-feature,SemIoT/climate-feature.owl,weather,
Spitfire,"Spitfire - Pfisterer, Leggieri, Mietz,",oNQBZXcAAAAJ,j3f4tGmQtD8C,http://spitfire-project.eu/ontology/ns,spitfire.ttl,web of things;sensor,
Ciortea2016,Ciortea et al. Social Web of Things,5YHZ4VQAAAAJ,cK4Rrx0J3m0C,https://w3id.org/stn/core,STN/stn-core-1.0.ttl,web of things;user,
Ciortea2016,Ciortea et al. Social Web of Things,5YHZ4VQAAAAJ,cK4Rrx0J3m0C,https://w3id.org/stn/core/operations,STN/stn-operations-1.0.ttl,web of things;activity,
Ciortea2016,Ciortea et al. Social Web of Things,5YHZ4VQAAAAJ,cK4Rrx0J3m0C,https://w3id.org/stn/core/operations/http,STN/stn-operations-http-1.0.ttl,web of things;service,
M3Lite,M3-lite,EAmKaEoAAAAJ,_FxGoFyzp5QC,http://purl.org/iot/vocab/m3-lite,m3-lite.owl,internet of things;sensor,
IoT-AEntityModel,"IoT-A, De, Barbaghi, Haller, Bauer, Carrez, et al.",4nEB10MAAAAJ,u5HHmVD_uO8C,http://www.surrey.ac.uk/ccsr/IoT-A/EntityModel.owl,IoT-A/EntityModel.owl,internet of things,
IoT-AResourceModel,"IoT-A, De, Barbaghi, Haller, Bauer, Carrez, et al.",4nEB10MAAAAJ,u5HHmVD_uO8C,http://www.surrey.ac.uk/ccsr/ontologies/ResourceModel.owl,IoT-A/ResourceModel.owl,sensor;actuator,
IoT-AServiceTempSensor,"IoT-A, De, Barbaghi, Haller, Bauer, Carrez, et al.",4nEB10MAAAAJ,u5HHmVD_uO8C,http://www.surrey.ac.uk/ccsr/ontologies/U38_Temp_Sensor_Resource.owl,IoT-A/U38_Temp_Sensor_Resource.owl,sensor,thermometer
IoT-AService,"IoT-A, De, Barbaghi, Haller, Bauer, Carrez, et al.",4nEB10MAAAAJ,u5HHmVD_uO8C,http://www.surrey.ac.uk/ccsr/ontologies/U38_Temp_Sensor_Service.owl,IoT-A/U38_TempSensor_Service.owl,sensor;service,
IoT-AService,"IoT-A, De, Barbaghi, Haller, Bauer, Carrez, et al.",4nEB10MAAAAJ,u5HHmVD_uO8C,http://www.surrey.ac.uk/ccsr/ontologies/ServiceModel.owl,IoT-A/OWL-IoT-S.owl,internet of things,
OpenIoT,"OpenIoT, Serrano, Soldatos, Hauswirth, Calbimonte, CSIRO et al.",X-4jcsoAAAAJ,J-pR_7NvFogC,http://openiot.eu/ontology/ns,openIoT.owl,internet of things,
Cano2012,Cano et al.,Vr4nfK8AAAAJ,aqlVkmm33-oC,http://purl.org/net/preSense/ns,preSense.rdf,sensor;user,
NeuhausCSIRO2009,"Neuhaus, Compton et al. - CSIRO",Lq5D3Q0AAAAJ,u-x6o8ySG0sC,http://www.csiro.au/Ontologies/2009/SensorOntology.owl,SensorOntology20090320.owl,sensor;context,
Bermudez2009,"Bermudez, Rueda et al. - OOSTethys - MMI",xwDzXlwAAAAJ,UebtZRa9Y70C,http://mmisw.org/ont/mmi/device,mmi-device.ttl,sensor;environment,
Russomanno2005,Russomanno - OntoSensor,okL3ICAAAAAJ,u5HHmVD_uO8C,http://mmisw.org/ont/univmemphis/sensor,OntoSensor-Device.ttl,sensor,
Consoli2015,"Consoli et al., PRISMA project, Italy",iKuqT2cAAAAJ,mKu_rENv82IC,http://www.ontologydesignpatterns.org/ont/prisma/ontology.owl,prisma.owl,smart city;internet of things,
Komninos2015,Komninos et al.,nowIqMcAAAAJ,yZoBfgUKqwcC,http://www.semanticweb.org/nicolas/ontologies/2014/9/Smart_City,SmartCityOntology.owl,smart city,
IoTLite,"Bermudez et al., IoT-lite",7xczPKEAAAAJ,9pM33mqn1YgC,http://purl.oclc.org/NET/UNIS/fiware/iot-lite,iot-lite.ttl,internet of things,
Hypercat,Hypercat,"-QBmDHUAAAAJ","roLk4NBRz8UC",http://portal.bt-hypercat.com/ontologies/hypercat,hypercat.owl,internet of things,
,,-QBmDHUAAAAJ,roLk4NBRz8UC,http://portal.bt-hypercat.com/ontologies/bt-hypercat,bt-hypercat.owl,internet of things;sensor;stream,
FIESTAIOT,"FIESTA-IoT: University of Surrey, Deri/NUIG/Insight, etc.",EAmKaEoAAAAJ,_FxGoFyzp5QC,http://purl.org/iot/ontology/fiesta-iot,fiesta-iot.owl,sensor;internet of things,
SEAS,Lefrancois et al.,Miw4DgIAAAAJ,OU6Ihb5iCvQC,https://w3id.org/seas/,seas-1.1.ttl,energy,
Maarala2016,"Maarala, Xiang Su et al.",4eV1mx0AAAAJ,u-x6o8ySG0sC,http://localhost/SensorSchema/ontology,traffic.owl,transportation,
OneM2M,oneM2M MAS,Not on scholar,,http://www.onem2m.org/ontology/Base_Ontology/base_ontology,oneM2M_Base_Ontology-V_3_2_0.owl,internet of things,
Hachem2011,Hachem,xMXV0TgAAAAJ,d1gkVwhDpl0C,http://www.semanticweb.org/ontologies/2011/7/SA.owl,hachem_onto.owl,internet of things,
PaulStaroch,Paul Staroch,"https://scholar.google.lu/scholar?cites=10312355415569183993&as_sdt=2005&sciodt=0,5&hl=de",linkId,http://paul.staroch.name/thesis/SmartHomeWeather.owl,SmartHomeWeather.owl,weather;smart home,thermometer;precipitation sensor;humidity sensor;athmospheric pressure sensor;wind direction sensor;wind speed sensor;sun position direction sensor;sun position elevation sensor;cloud cover sensor
LefortAWS2011,Lefort - Meteorological sensor ontology - AWS,"https://scholar.google.com/scholar?cites=4662847585317323351&as_sdt=2005&sciodt=0,5&hl=en",linkId,https://www.w3.org/2005/Incubator/ssn/ssnx/meteo/aws,MeteorologicalSensors.owl,weather,
ClimateAndForecastCSIRO,Climate and forecast - CSIRO,No publication,,http://purl.oclc.org/NET/ssnx/cf/cf-property,ClimateForecast.owl,weather,
AEMET,AEMET - Atemezing et al.,17EeA1UAAAAJ,W7OEmFMy1HYC,http://aemet.linkeddata.es/ontology/aemet/aemet.owl,aemetontologynetworkv2/aemet.owl,location,
AEMET,AEMET - Atemezing et al.,17EeA1UAAAAJ,W7OEmFMy1HYC,http://aemet.linkeddata.es/describevar.owl,aemetontologynetworkv2/describevar - instancias.owl,measurement,
AEMET,AEMET - Atemezing et al.,17EeA1UAAAAJ,W7OEmFMy1HYC,http://aemet.linkeddata.es/ontology/geografica.owl,aemetontologynetworkv2/geografica.owl,location,
AEMET,AEMET - Atemezing et al.,17EeA1UAAAAJ,W7OEmFMy1HYC,http://aemet.linkeddata.es/localizacion.owl,aemetontologynetworkv2/localizacion.owl,location,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/human.owl,SWEET2-3/human.owl,user,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanAgriculture.owl,SWEET2-3/humanAgriculture.owl,agriculture,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanCommerce.owl,SWEET2-3/humanCommerce.owl,activity,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanDecision.owl,SWEET2-3/humanDecision.owl,activity,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanEnvirAssessment.owl,SWEET2-3/humanEnvirAssessment.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanEnvirConservation.owl,SWEET2-3/humanEnvirConservation.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanEnvirControl.owl,SWEET2-3/humanEnvirControl.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanEnvirStandards.owl,SWEET2-3/humanEnvirStandards.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanJurisdiction.owl,SWEET2-3/humanJurisdiction.owl,location,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanKnowledgeDomain.owl,SWEET2-3/humanKnowledgeDomain.owl,domain,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanResearch.owl,SWEET2-3/humanResearch.owl,research,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanTechReadiness.owl,SWEET2-3/humanTechReadiness.owl,user,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/humanTransportation.owl,SWEET2-3/humanTransportation.owl,transportation,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matr.owl,SWEET2-3/matr.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrAerosol.owl,SWEET2-3/matrAerosol.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrAnimal.owl,SWEET2-3/matrAnimal.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrBiomass.owl,SWEET2-3/matrBiomass.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrCompound.owl,SWEET2-3/matrCompound.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrElement.owl,SWEET2-3/matrElement.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrElementalMolecule.owl,SWEET2-3/matrElementalMolecule.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrEnergy.owl,SWEET2-3/matrEnergy.owl,energy,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrEquipment.owl,SWEET2-3/matrEquipment.owl,equipment;transportation,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrFacility.owl,SWEET2-3/matrFacility.owl,location,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrIndustrial.owl,SWEET2-3/matrIndustrial.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrInstrument.owl,SWEET2-3/matrInstrument.owl,sensor,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrIon.owl,SWEET2-3/matrIon.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrIsotope.owl,SWEET2-3/matrIsotope.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrMicrobiota.owl,SWEET2-3/matrMicrobiota.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrMineral.owl,SWEET2-3/matrMineral.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrNaturalResource.owl,SWEET2-3/matrNaturalResource.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrOrganicCompound.owl,SWEET2-3/matrOrganicCompound.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrParticle.owl,SWEET2-3/matrParticle.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrPlant.owl,SWEET2-3/matrPlant.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrRock.owl,SWEET2-3/matrRock.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrRockIgneous.owl,SWEET2-3/matrRockIgneous.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrSediment.owl,SWEET2-3/matrSediment.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/matrWater.owl,SWEET2-3/matrWater.owl,environment;water,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phen.owl,SWEET2-3/phen.owl,event,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl,SWEET2-3/phenAtmo.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoCloud.owl,SWEET2-3/phenAtmoCloud.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoFog.owl,SWEET2-3/phenAtmoFog.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoFront.owl,SWEET2-3/phenAtmoFront.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoLightning.owl,SWEET2-3/phenAtmoLightning.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoPrecipitation.owl,SWEET2-3/phenAtmoPrecipitation.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoPressure.owl,SWEET2-3/phenAtmoPressure.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoSky.owl,SWEET2-3/phenAtmoSky.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoTransport.owl,SWEET2-3/phenAtmoTransport.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl,SWEET2-3/phenAtmoWind.owl,weather;wind,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl,SWEET2-3/phenAtmoWindMesoscale.owl,weather;wind,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenBiol.owl,SWEET2-3/phenBiol.owl,health,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenCryo.owl,SWEET2-3/phenCryo.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenCycle.owl,SWEET2-3/phenCycle.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenCycleMaterial.owl,SWEET2-3/phenCycleMaterial.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenEcology.owl,SWEET2-3/phenEcology.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenElecMag.owl,SWEET2-3/phenElecMag.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenEnergy.owl,SWEET2-3/phenEnergy.owl,energy,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenEnvirImpact.owl,SWEET2-3/phenEnvirImpact.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl,SWEET2-3/phenFluidDynamics.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenFluidInstability.owl,SWEET2-3/phenFluidInstability.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenFluidTransport.owl,SWEET2-3/phenFluidTransport.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenGeol.owl,SWEET2-3/phenGeol.owl,event,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenGeolFault.owl,SWEET2-3/phenGeolFault.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenGeolGeomorphology.owl,SWEET2-3/phenGeolGeomorphology.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenGeolSeismicity.owl,SWEET2-3/phenGeolSeismicity.owl,earthquake,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenGeolTectonic.owl,SWEET2-3/phenGeolTectonic.owl,environment,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenGeolVolcano.owl,SWEET2-3/phenGeolVolcano.owl,volcano,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenHelio.owl,SWEET2-3/phenHelio.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenHydro.owl,SWEET2-3/phenHydro.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenMixing.owl,SWEET2-3/phenMixing.owl,,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenOcean.owl,SWEET2-3/phenOcean.owl,environment;water,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenOceanCoastal.owl,SWEET2-3/phenOceanCoastal.owl,environment;water,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenOceanDynamics.owl,SWEET2-3/phenOceanDynamics.owl,environment;water,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenPlanetClimate.owl,SWEET2-3/phenPlanetClimate.owl,weather,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenReaction.owl,SWEET2-3/phenReaction.owl,event,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenSolid.owl,SWEET2-3/phenSolid.owl,environment;activity,
SweetRasking2005,SWEET - NASA - Raskin - Weather,v1gDdrsAAAAJ,u5HHmVD_uO8C,http://sweet.jpl.nasa.gov/2.3/phenStar.owl,SWEET2-3/phenStar.owl,weather,
